IoT_object_id,Object_id,IoT2O_qualifier,Timestamp
WS01,tr3,Weight sensor measuring empty truck weight,2024-06-04 09:37:23
WS18,tr45,Weight sensor measuring loaded truck weight,2024-06-04 10:07:58
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-04 10:21:46
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-04 10:21:46
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-04 10:21:46
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-04 10:21:46
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-04 10:21:46
WS08,tr34,Weight sensor measuring empty truck weight,2024-06-04 10:31:29
WS06,tr38,Weight sensor measuring loaded truck weight,2024-06-04 10:40:02
WS09,tr1,Weight sensor measuring empty truck weight,2024-06-04 10:52:06
WS02,tr6,Weight sensor measuring empty truck weight,2024-06-04 11:11:29
WS19,tr14,Weight sensor measuring empty truck weight,2024-06-04 11:28:51
WS14,tr25,Weight sensor measuring empty truck weight,2024-06-04 11:43:53
WS05,tr5,Weight sensor measuring empty truck weight,2024-06-04 11:52:32
WS04,tr50,Weight sensor measuring empty truck weight,2024-06-04 13:56:32
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-04 13:58:06
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-04 13:58:06
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-04 13:58:06
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-04 13:58:06
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-04 13:58:06
WS18,tr28,Weight sensor measuring empty truck weight,2024-06-04 14:16:59
WS15,tr17,Weight sensor measuring loaded truck weight,2024-06-04 14:32:01
WS16,tr27,Weight sensor measuring loaded truck weight,2024-06-04 14:51:56
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-04 14:53:29
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-04 14:53:29
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-04 14:53:29
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-04 14:53:29
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-04 14:53:29
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-04 15:07:09
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-04 15:07:09
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-04 15:07:09
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-04 15:07:09
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-04 15:07:09
WS02,tr20,Weight sensor measuring empty truck weight,2024-06-04 15:13:55
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-04 15:23:34
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-04 15:23:34
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-04 15:23:34
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-04 15:23:34
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-04 15:23:34
WS09,tr49,Weight sensor measuring empty truck weight,2024-06-04 15:27:47
WS15,tr4,Weight sensor measuring loaded truck weight,2024-06-04 15:37:08
WS07,tr19,Weight sensor measuring loaded truck weight,2024-06-04 15:54:41
WS06,tr40,Weight sensor measuring empty truck weight,2024-06-04 16:04:14
WS16,tr18,Weight sensor measuring empty truck weight,2024-06-04 16:15:19
WS04,tr22,Weight sensor measuring loaded truck weight,2024-06-04 16:42:21
WS08,tr24,Weight sensor measuring empty truck weight,2024-06-04 16:47:29
WS07,tr9,Weight sensor measuring empty truck weight,2024-06-04 16:49:01
WS01,tr41,Weight sensor measuring empty truck weight,2024-06-04 16:59:26
WS11,tr39,Weight sensor measuring loaded truck weight,2024-06-04 17:02:34
WS14,tr32,Weight sensor measuring empty truck weight,2024-06-04 17:04:04
WS10,tr12,Weight sensor measuring empty truck weight,2024-06-04 17:04:29
WS11,tr30,Weight sensor measuring empty truck weight,2024-06-04 17:33:51
WS15,tr29,Weight sensor measuring empty truck weight,2024-06-04 18:05:21
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-05 07:42:11
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-05 07:42:11
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-05 07:42:11
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-05 07:42:11
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-05 07:42:11
WS16,tr15,Weight sensor measuring empty truck weight,2024-06-05 07:51:21
WS18,tr10,Weight sensor measuring empty truck weight,2024-06-05 08:10:00
WS12,tr7,Weight sensor measuring empty truck weight,2024-06-05 09:29:19
WS17,tr33,Weight sensor measuring empty truck weight,2024-06-05 09:32:01
WS13,tr2,Weight sensor measuring empty truck weight,2024-06-05 09:33:13
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-05 09:54:44
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-05 09:54:44
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-05 09:54:44
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-05 09:54:44
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-05 09:54:44
WS08,tr46,Weight sensor measuring loaded truck weight,2024-06-05 10:26:44
WS07,tr26,Weight sensor measuring empty truck weight,2024-06-05 10:40:18
WS15,tr45,Weight sensor measuring empty truck weight,2024-06-05 10:54:19
WS02,tr48,Weight sensor measuring loaded truck weight,2024-06-05 10:55:28
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-05 11:01:20
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-05 11:01:20
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-05 11:01:20
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-05 11:01:20
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-05 11:01:20
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-06-05 11:10:24
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-06-05 11:10:24
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-06-05 11:10:24
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-06-05 11:10:24
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-06-05 11:10:24
WS16,tr43,Weight sensor measuring empty truck weight,2024-06-05 11:18:44
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-06-05 11:27:10
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-06-05 11:27:10
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-06-05 11:27:10
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-06-05 11:27:10
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-06-05 11:27:10
WS01,tr37,Weight sensor measuring empty truck weight,2024-06-05 11:37:05
WS19,tr21,Weight sensor measuring empty truck weight,2024-06-05 11:46:06
WS10,tr38,Weight sensor measuring empty truck weight,2024-06-05 11:47:28
WS04,tr3,Weight sensor measuring empty truck weight,2024-06-05 11:49:37
WS08,tr42,Weight sensor measuring loaded truck weight,2024-06-05 12:03:03
WS18,tr5,Weight sensor measuring empty truck weight,2024-06-05 12:09:21
WS14,tr8,Weight sensor measuring empty truck weight,2024-06-05 13:09:55
WS03,tr13,Weight sensor measuring empty truck weight,2024-06-05 13:14:42
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-06-05 13:40:06
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-06-05 13:40:06
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-06-05 13:40:06
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-06-05 13:40:06
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-06-05 13:40:06
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-05 13:54:45
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-05 13:54:45
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-05 13:54:45
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-05 13:54:45
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-05 13:54:45
WS11,tr34,Weight sensor measuring empty truck weight,2024-06-05 13:59:19
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-05 14:30:56
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-05 14:30:56
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-05 14:30:56
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-05 14:30:56
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-05 14:30:56
WS02,tr36,Weight sensor measuring loaded truck weight,2024-06-05 15:03:46
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-06-05 15:08:25
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-06-05 15:08:25
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-06-05 15:08:25
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-06-05 15:08:25
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-06-05 15:08:25
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-05 15:39:42
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-05 15:39:42
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-05 15:39:42
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-05 15:39:42
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-05 15:39:42
WS14,tr16,Weight sensor measuring empty truck weight,2024-06-05 15:59:53
WS12,tr14,Weight sensor measuring loaded truck weight,2024-06-05 16:16:03
WS04,tr35,Weight sensor measuring loaded truck weight,2024-06-05 16:16:48
WS20,tr44,Weight sensor measuring empty truck weight,2024-06-05 16:20:53
WS09,tr31,Weight sensor measuring loaded truck weight,2024-06-05 16:27:07
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-05 16:31:10
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-05 16:31:10
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-05 16:31:10
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-05 16:31:10
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-05 16:31:10
WS03,tr25,Weight sensor measuring empty truck weight,2024-06-05 16:40:21
WS17,tr9,Weight sensor measuring empty truck weight,2024-06-05 16:40:36
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-05 16:47:41
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-05 16:47:41
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-05 16:47:41
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-05 16:47:41
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-05 16:47:41
WS04,tr28,Weight sensor measuring empty truck weight,2024-06-05 17:04:07
WS06,tr50,Weight sensor measuring empty truck weight,2024-06-05 17:55:24
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-06-05 19:21:31
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-06-05 19:21:31
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-06-05 19:21:31
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-06-05 19:21:31
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-06-05 19:21:31
WS11,tr23,Weight sensor measuring empty truck weight,2024-06-06 07:51:00
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-06 07:51:13
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-06 07:51:13
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-06 07:51:13
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-06 07:51:13
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-06 07:51:13
WS12,tr4,Weight sensor measuring empty truck weight,2024-06-06 08:02:51
WS19,tr30,Weight sensor measuring empty truck weight,2024-06-06 08:30:13
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-06 08:54:47
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-06 08:54:47
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-06 08:54:47
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-06 08:54:47
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-06 08:54:47
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-06 08:56:52
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-06 08:56:52
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-06 08:56:52
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-06 08:56:52
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-06 08:56:52
WS04,tr27,Weight sensor measuring empty truck weight,2024-06-06 09:26:02
WS01,tr17,Weight sensor measuring empty truck weight,2024-06-06 09:41:50
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-06 09:45:07
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-06 09:45:07
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-06 09:45:07
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-06 09:45:07
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-06 09:45:07
WS13,tr32,Weight sensor measuring loaded truck weight,2024-06-06 10:12:45
WS20,tr7,Weight sensor measuring empty truck weight,2024-06-06 10:34:25
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-06 10:48:04
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-06 10:48:04
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-06 10:48:04
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-06 10:48:04
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-06 10:48:04
WS18,tr47,Weight sensor measuring loaded truck weight,2024-06-06 11:09:03
WS12,tr29,Weight sensor measuring empty truck weight,2024-06-06 11:26:04
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-06 11:49:17
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-06 11:49:17
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-06 11:49:17
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-06 11:49:17
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-06 11:49:17
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-06-06 12:00:58
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-06-06 12:00:58
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-06-06 12:00:58
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-06-06 12:00:58
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-06-06 12:00:58
WS15,tr38,Weight sensor measuring empty truck weight,2024-06-06 13:37:14
WS13,tr22,Weight sensor measuring empty truck weight,2024-06-06 13:42:31
WS03,tr33,Weight sensor measuring loaded truck weight,2024-06-06 13:49:13
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-06 14:41:59
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-06 14:41:59
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-06 14:41:59
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-06 14:41:59
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-06 14:41:59
WS14,tr15,Weight sensor measuring empty truck weight,2024-06-06 14:47:14
WS17,tr41,Weight sensor measuring loaded truck weight,2024-06-06 15:20:02
WS02,tr45,Weight sensor measuring loaded truck weight,2024-06-06 15:23:05
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-06 15:29:27
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-06 15:29:27
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-06 15:29:27
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-06 15:29:27
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-06 15:29:27
WS20,tr19,Weight sensor measuring empty truck weight,2024-06-06 15:33:14
WS17,tr1,Weight sensor measuring empty truck weight,2024-06-06 16:03:50
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-06 16:29:54
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-06 16:29:54
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-06 16:29:54
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-06 16:29:54
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-06 16:29:54
WS05,tr49,Weight sensor measuring empty truck weight,2024-06-06 16:31:11
WS04,tr6,Weight sensor measuring loaded truck weight,2024-06-06 16:42:46
WS04,tr26,Weight sensor measuring loaded truck weight,2024-06-06 16:46:54
WS11,tr10,Weight sensor measuring empty truck weight,2024-06-06 18:15:10
WS16,tr2,Weight sensor measuring loaded truck weight,2024-06-06 18:41:42
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-07 08:04:01
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-07 08:04:01
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-07 08:04:01
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-07 08:04:01
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-07 08:04:01
WS19,tr20,Weight sensor measuring empty truck weight,2024-06-07 08:30:41
WS06,tr34,Weight sensor measuring loaded truck weight,2024-06-07 10:08:10
WS10,tr46,Weight sensor measuring empty truck weight,2024-06-07 10:34:00
WS08,tr25,Weight sensor measuring loaded truck weight,2024-06-07 10:40:25
WS04,tr39,Weight sensor measuring empty truck weight,2024-06-07 10:46:36
WS05,tr21,Weight sensor measuring empty truck weight,2024-06-07 11:26:25
WS09,tr44,Weight sensor measuring loaded truck weight,2024-06-07 11:50:35
WS20,tr24,Weight sensor measuring empty truck weight,2024-06-07 11:53:58
WS04,tr50,Weight sensor measuring loaded truck weight,2024-06-07 14:51:29
WS15,tr17,Weight sensor measuring loaded truck weight,2024-06-07 15:14:10
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-07 15:19:12
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-07 15:19:12
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-07 15:19:12
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-07 15:19:12
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-07 15:19:12
WS18,tr8,Weight sensor measuring loaded truck weight,2024-06-07 15:47:28
WS06,tr5,Weight sensor measuring empty truck weight,2024-06-07 18:22:46
WS04,tr16,Weight sensor measuring loaded truck weight,2024-06-10 07:58:30
WS10,tr37,Weight sensor measuring loaded truck weight,2024-06-10 08:26:34
WS16,tr29,Weight sensor measuring loaded truck weight,2024-06-10 10:41:44
WS11,tr30,Weight sensor measuring loaded truck weight,2024-06-10 13:26:33
WS16,tr12,Weight sensor measuring loaded truck weight,2024-06-10 14:35:34
WS02,tr7,Weight sensor measuring loaded truck weight,2024-06-10 14:37:12
WS04,tr20,Weight sensor measuring loaded truck weight,2024-06-10 16:17:23
WS12,tr43,Weight sensor measuring loaded truck weight,2024-06-11 08:21:49
WS20,tr38,Weight sensor measuring loaded truck weight,2024-06-11 09:56:08
WS02,tr40,Weight sensor measuring loaded truck weight,2024-06-11 10:52:34
WS02,tr18,Weight sensor measuring loaded truck weight,2024-06-11 12:54:35
WS12,tr13,Weight sensor measuring loaded truck weight,2024-06-12 07:18:40
WS18,tr19,Weight sensor measuring loaded truck weight,2024-06-12 07:47:58
